"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","LOOK WHO IT IS: and we wonder why they were nasty at the GA hearing?
#voterfraud 
#DonaldTrump 
#RudyGiuliani https://t.co/PR8etknpyD",FALSE,0,NA,2020-12-06 21:56:13,FALSE,NA,"1335704624674836483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","K_C1420",0,FALSE,FALSE,NA,NA
"79","RT @doctoralexa: The Hague ... will deal with ... #DonaldTrump ... https://t.co/ce9EwVjol5",FALSE,0,NA,2020-12-06 21:56:01,FALSE,NA,"1335704574154264576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Krispikritters",11,TRUE,FALSE,NA,NA
"80","RT @arabnews: #RudyGiuliani, 76, has traveled extensively to help #DonaldTrump attempt to subvert his #USElection loss #COVID19 

https://t…",FALSE,0,NA,2020-12-06 21:55:09,FALSE,NA,"1335704355639537670",NA,"<a href=""https://pesarika.co.ke"" rel=""nofollow"">Corona Updates EA</a>","vmrwanda",2,TRUE,FALSE,NA,NA
"81","#RudyGiuliani, 76, has traveled extensively to help #DonaldTrump attempt to subvert his #USElection loss #COVID19 

https://t.co/2EpudDuaaM",FALSE,1,NA,2020-12-06 21:54:42,FALSE,NA,"1335704244658315269",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arabnews",2,FALSE,FALSE,NA,NA
"82","God help us all! Get #DonaldTrump out by of office now! 🤦🏻‍♀️🤦🏻‍♀️ https://t.co/6g4oWruHVs",FALSE,1,NA,2020-12-06 21:54:27,FALSE,NA,"1335704179180965889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","habitosdvidanat",1,FALSE,FALSE,NA,NA
"83","RT @MagaMarchDC: WE ARE CALLING ALL PATRIOTS FOR OUR SECOND MMM MARCH IN WASHINGTON DC ON Saturday December 12th AT FREEDOM PLAZA NOON #Wom…",FALSE,0,NA,2020-12-06 21:52:35,FALSE,NA,"1335703711344050176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wallrad",17,TRUE,FALSE,NA,NA
"84","RT @Roadmaster1253: 2 PEAS IN A POD ..WHAT GIVES THEM THE RIGHT TO GO INSIDE A COUNTRY &amp; ASSASSINATE THEIR CITIZENS AT WILL.#DonaldTrump &amp;…",FALSE,0,NA,2020-12-06 21:51:20,FALSE,NA,"1335703394523103232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roadmaster1253",4,TRUE,FALSE,NA,NA
"85","@realDonaldTrump if you don’t want @JoeBiden to become president i’ll happily step in and take care of your country… https://t.co/pk8SzlPgFP",FALSE,1,"realDonaldTrump",2020-12-06 21:51:11,TRUE,NA,"1335703357814681601","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeetDaddy",1,FALSE,FALSE,NA,NA
"86","RT @Roadmaster1253: 3 SNAKES IN THE GRASS THEIR BEHIND THE ASSASSINATION OF THE #Iranian SCIENTIST &amp; #DonaldTrump @realDonaldTrump IS ALSO…",FALSE,0,NA,2020-12-06 21:50:59,FALSE,NA,"1335703310184173568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roadmaster1253",1,TRUE,FALSE,NA,NA
"87","#Treason #JoeBiden #DonaldTrump

DOMINION SERVERS SEIZED CONSPIRACY:

Sidney Powell, General Tom McInerney, Frankfu… https://t.co/6HQFKJw2m5",FALSE,0,NA,2020-12-06 21:50:39,TRUE,NA,"1335703222896431104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sussex_paul",0,FALSE,FALSE,NA,NA
"88","@Autarkh @JoeBiden Exactly! But we can’t even have enough toilet paper &amp; Lysol for everyone. Doesn’t make sense.… https://t.co/jmE6vIxuOC",FALSE,1,"Autarkh",2020-12-06 21:49:56,TRUE,"1335700791424733184","1335703042222518273","22282936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HumanityProjct",0,FALSE,FALSE,NA,NA
"89","@RudyGiuliani KARMA!!!!
You evil little troll! #Karma #RudyGiuliani #DonaldTrump",FALSE,0,"RudyGiuliani",2020-12-06 21:48:18,FALSE,NA,"1335702634599071744","770781940341288960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DazzleRazzberry",0,FALSE,FALSE,NA,NA
"90","@realDonaldTrump @RudyGiuliani #DonaldTrump #SuperSpreaderEvent King and his side kick.
And .. Ruddy was a great le… https://t.co/PS47G8fGy7",FALSE,0,"realDonaldTrump",2020-12-06 21:45:49,TRUE,"1335679426516881409","1335702008561545218","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrDale1966",0,FALSE,FALSE,NA,NA
"91","@realDonaldTrump As opposed to #DonaldTrump suppression of truth?

#Trump play book, by -Joseph Goebbels, Hitler's… https://t.co/4KI220tiDv",FALSE,0,"realDonaldTrump",2020-12-06 21:45:16,TRUE,"1335673568089301003","1335701867557494785","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RRobocaller",0,FALSE,FALSE,NA,NA
"92","@atrupar The Director of National Intelligence is pumping this boosh too? Where does @realDonaldTrump #DonaldTrump… https://t.co/S0g0Yj7Lqn",FALSE,0,"atrupar",2020-12-06 21:44:41,TRUE,"1335618124104822784","1335701721721393152","288277167","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperWoman26245",0,FALSE,FALSE,NA,NA
"93","RT @IMundebo: #Christmas in the #WhiteHouse is a very traditional thing.
#DonaldTrump and #Melania calling their lawyers in front of the fi…",FALSE,0,NA,2020-12-06 21:44:08,FALSE,NA,"1335701584429375490",NA,"<a href=""https://lovelyday.tech/"" rel=""nofollow"">V Droider</a>","LovelydayTech",9,TRUE,FALSE,NA,NA
"94","RT @dailytimespak: Calling Covid-19 ""China Virus"", President #DonaldTrump announced that #RudyGiuliani, his lawyer, has tested positive for…",FALSE,0,NA,2020-12-06 21:43:37,FALSE,NA,"1335701454754091009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beenasarwar",1,TRUE,FALSE,NA,NA
"95","via @PerilOfAfrica #JoeBiden #DonaldTrump #USNews #APTopNews VIRUS TODAY: Officials urge vigilance; failing grades… https://t.co/GGBoV9oCwA",FALSE,0,NA,2020-12-06 21:42:08,TRUE,NA,"1335701082157137920",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","mlnangalama",0,FALSE,FALSE,NA,NA
"96","via @PerilOfAfrica #JoeBiden #DonaldTrump #Politics #APTopNews Trump lawyer Rudy Giuliani tests positive for COVID:… https://t.co/iugEfpBhit",FALSE,1,NA,2020-12-06 21:42:06,TRUE,NA,"1335701072103362562",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","mlnangalama",0,FALSE,FALSE,NA,NA
"97","via @PerilOfAfrica #JoeBiden #DonaldTrump #Politics #USNews Will the US ever have a national COVID-19 testing strat… https://t.co/UaW6N3PuLl",FALSE,0,NA,2020-12-06 21:42:02,TRUE,NA,"1335701057259749377",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","mlnangalama",0,FALSE,FALSE,NA,NA
"98","RT @D_Alex_connect: The Plot Against The President

Full movie on Amazon: 
https://t.co/iYHhqCpghU

#POTUS #DonaldTrump #Trending #Trump #O…",FALSE,0,NA,2020-12-06 21:41:14,FALSE,NA,"1335700853374771207",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sharonc17151837",2,TRUE,FALSE,NA,NA
"99","RT @IMundebo: #Christmas in the #WhiteHouse is a very traditional thing.
#DonaldTrump and #Melania calling their lawyers in front of the fi…",FALSE,0,NA,2020-12-06 21:40:58,FALSE,NA,"1335700785905143808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WatcherInWater",9,TRUE,FALSE,NA,NA
"100","RT @TGDNews: President Trump said on Tuesday that he would veto the $740 billion National Defense Authorization Act (NDAA) unless it includ…",FALSE,0,NA,2020-12-06 21:40:23,FALSE,NA,"1335700641826664448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AshleyWilson958",34,TRUE,FALSE,NA,NA
"101","""That's all I hear about now. That's all I hear. Turn on television—'COVID, COVID, COVID, COVID, COVID, COVID.' A p… https://t.co/r0hPptrnM0",FALSE,0,NA,2020-12-06 21:40:07,TRUE,NA,"1335700572788428802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bishely",0,FALSE,FALSE,NA,NA
"102","Giuliani has tested positive for coronavirus, Trump says #thehill #cnbcrudygiuliani #foxnewstrump #donaldtrump… https://t.co/NYdQyYTWQJ",FALSE,0,NA,2020-12-06 21:39:10,TRUE,NA,"1335700333310451712",NA,"<a href=""http://www.tobeannounced.com"" rel=""nofollow"">News Users</a>","upstractcom",0,FALSE,FALSE,NA,NA
"103",".@realDonaldTrump is such a sore loser. Do you think he’d be crying #VoterFraud if he had won? Nah...he’s just a lo… https://t.co/uT6XeRyJom",FALSE,0,NA,2020-12-06 21:39:05,TRUE,NA,"1335700315295854598",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BTru2URSelvz",0,FALSE,FALSE,NA,NA
"104","@realDonaldTrump #DonaldTrump is an abject failure and an utter disgrace. https://t.co/MESfrBeKCr",FALSE,0,"realDonaldTrump",2020-12-06 21:36:27,FALSE,"1335674163919548418","1335699652566339584","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RealSli73483752",0,FALSE,FALSE,NA,NA
"105","Calling Covid-19 ""China Virus"", President #DonaldTrump announced that #RudyGiuliani, his lawyer, has tested positiv… https://t.co/B15wv7Edse",FALSE,5,NA,2020-12-06 21:35:45,TRUE,NA,"1335699472714784773",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dailytimespak",1,FALSE,FALSE,NA,NA
"106","@chipcoffey hey #chip #RudyGiuliani never did his part like #DonaldTrump and his son #DonaldTrumpJr did. So why bot… https://t.co/gkCx49pJYK",FALSE,0,"chipcoffey",2020-12-06 21:35:40,TRUE,NA,"1335699452724654085","23438664","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShawnaHarbaugh8",0,FALSE,FALSE,NA,NA
"107","RT @Whippenz: @ResisterForever @TGodmama @WaageJan @girlsarebadass @kmbreckan @corren_love @PattyCannonV @ArmyMom0812 @kybluegirl51 @jennyl…",FALSE,0,NA,2020-12-06 21:34:42,FALSE,NA,"1335699212126838785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielJosephNY",2,TRUE,FALSE,NA,NA
"108","RT @D_Alex_connect: The Plot Against The President

Full movie on Amazon: 
https://t.co/iYHhqCpghU

#POTUS #DonaldTrump #Trending #Trump #O…",FALSE,0,NA,2020-12-06 21:34:39,FALSE,NA,"1335699199359250432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HandidiverPete",2,TRUE,FALSE,NA,NA
"109","The Plot Against The President

Full movie on Amazon: 
https://t.co/iYHhqCpghU

#POTUS #DonaldTrump #Trending… https://t.co/tKv4YwSMfh",FALSE,1,NA,2020-12-06 21:33:42,TRUE,NA,"1335698957134159872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","D_Alex_connect",2,FALSE,FALSE,NA,NA
"110","David Brent Gets Fired! | Charity | The Office https://t.co/uT2iyArghH via @YouTube.… https://t.co/hq0uNcOywy",FALSE,0,NA,2020-12-06 21:33:19,TRUE,NA,"1335698863131226112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TWNZ7",0,FALSE,FALSE,NA,NA
"111","Trump announces that Rudy Giuliani has Covid
#News #Office #Michigan #RudyGiuliani #Trump #Twitter #NewYorkCity… https://t.co/eJqeChllwp",FALSE,0,NA,2020-12-06 21:32:53,TRUE,NA,"1335698752678531079",NA,"<a href=""https://thenewshook.com"" rel=""nofollow"">Article Tweetbot</a>","thenewshooked",0,FALSE,FALSE,NA,NA
"112","RT @IMundebo: #Christmas in the #WhiteHouse is a very traditional thing.
#DonaldTrump and #Melania calling their lawyers in front of the fi…",FALSE,0,NA,2020-12-06 21:32:28,FALSE,NA,"1335698648504672267",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","catscouldruleus",9,TRUE,FALSE,NA,NA
"113","I’ve just published post 18 on my observations on the Biden Betrayal of Democracy. It’s with video link and on my s… https://t.co/iT4mn9aLlT",FALSE,5,NA,2020-12-06 21:32:05,TRUE,NA,"1335698551448408066",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","docuterror",0,FALSE,FALSE,NA,NA
"114","Am I seriously the ONLY person on twitter that finds highly sucpicious, and completely not reliable that… https://t.co/MxgZBrWJct",FALSE,1,NA,2020-12-06 21:31:42,TRUE,NA,"1335698457319919621",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","redbeard36",0,FALSE,FALSE,NA,NA
"115","Rudy Giuliani has tested positive for COVID-19, Trump says #COVID #donaldtrump #RudyGiuliani https://t.co/S8TAd8VkV4",FALSE,1,NA,2020-12-06 21:30:33,FALSE,NA,"1335698167380254726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theianlyn",0,FALSE,FALSE,NA,NA
"116","https://t.co/PH3PeiZFLP  #DonaldTrump's wish list of lawyers.",FALSE,0,NA,2020-12-06 21:30:28,FALSE,NA,"1335698145930579969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","g_morkert",0,FALSE,FALSE,NA,NA
"117","RT @HenockYebyo: Erik Prince masterminds #UAE's mercenary mission to Tigray, backing #AbiyAhmedAli &amp; #IsaiasAfeworki. #DonaldTrump administ…",FALSE,0,NA,2020-12-06 21:30:20,FALSE,NA,"1335698113474998274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngHayan",37,TRUE,FALSE,NA,NA
"118","RT @simpsubhswf: Oh? Ok! #DonaldTrump says...must be true then 😳🙄🤪🤷‍♀️ https://t.co/lYK1Yb4SpG",FALSE,0,NA,2020-12-06 21:28:43,FALSE,NA,"1335697706094710785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ScallywagRay",1,TRUE,FALSE,NA,NA
"119","Don't get sniffed, kid.
#UnitedStatesDepartmentOfFuckery #Fuckery #JoeBiden #DonaldTrump #HomeAlone https://t.co/E2ArJSQGNB",FALSE,0,NA,2020-12-06 21:27:48,FALSE,NA,"1335697473566871553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USDeptOfFuckery",0,FALSE,FALSE,NA,NA
"120","Make America Great | We are not great. Not until the regenerative adaptability ... https://t.co/0JA7rzlNsT… https://t.co/hf5Q8pYV9j",FALSE,0,NA,2020-12-06 21:27:28,TRUE,NA,"1335697390788104193",NA,"<a href=""http://method41.com"" rel=""nofollow"">method41-to-twitter</a>","realmethod41",0,FALSE,FALSE,NA,NA
"121","Rudy finally gets positive news! #RudyGuliani #COVID19 #DonaldTrump",FALSE,0,NA,2020-12-06 21:27:01,FALSE,NA,"1335697278317645826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wehobrian",0,FALSE,FALSE,NA,NA
"122","RT @MarinelaPavleti: Our President Donald Trump and First Lady Melania Trump take the stage in Valdosta, Georgia!! ❤️🇺🇸
#donaldtrump #valdo…",FALSE,0,NA,2020-12-06 21:26:58,FALSE,NA,"1335697264577310722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexLuc13004246",5,TRUE,FALSE,NA,NA
"123","From episode 22 of our First Right podcast, author and journalist @LeeSmithDC discusses the lack of transparency in… https://t.co/QShAx7GyHz",FALSE,1,NA,2020-12-06 21:23:00,TRUE,NA,"1335696264894230532",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","restorationpac",1,FALSE,FALSE,NA,NA
"124","@realDonaldTrump Sir... with all due respect. I believe you intended to say “biggly”. #DonaldTrump #TRUMP2020ToSaveAmerica #Trump2020",FALSE,1,"realDonaldTrump",2020-12-06 21:20:50,FALSE,"1335663612954898434","1335695721224228867","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YonYonsonLumber",0,FALSE,FALSE,NA,NA
"125","🍑#Georgia #NativeAmericans 
#SovereignNation #VOTE 🗳 💙

👊#YOURVOTEISPOWER 👊
#RegisterToVote 🗳#VoteEarly… https://t.co/ZUWDFiwRCc",FALSE,0,NA,2020-12-06 21:19:59,TRUE,NA,"1335695506568318982",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LetsElbowBump",0,FALSE,FALSE,NA,NA
"126","RT @derekjames150: Wow, what a legacy! History will forever see #DonaldTrump as the President whose inaction on #Covid19 killed over half a…",FALSE,0,NA,2020-12-06 21:19:54,FALSE,NA,"1335695485659738112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MalgorzataWhor1",13,TRUE,FALSE,NA,NA
"127","RT @IMundebo: #Christmas in the #WhiteHouse is a very traditional thing.
#DonaldTrump and #Melania calling their lawyers in front of the fi…",FALSE,0,NA,2020-12-06 21:19:26,FALSE,NA,"1335695367988535299",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mycatisjack",9,TRUE,FALSE,NA,NA
"128","RT @JohnHPiette: America Assembled!🇺🇸🎉

@JoeBiden @KamalaHarris @BarackObama 
@ChrisEvans  @MarkRuffalo @RobertDowneyJr @brielarson @AOC @s…",FALSE,0,NA,2020-12-06 21:19:19,FALSE,NA,"1335695340763230220",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edenito",27761,TRUE,FALSE,NA,NA
"129","RT @derekjames150: I suspect not all #DonaldTrump supporters are mindless idiots, but I really don't understand why they support #DonaldTru…",FALSE,0,NA,2020-12-06 21:18:49,FALSE,NA,"1335695215290626052",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MalgorzataWhor1",4,TRUE,FALSE,NA,NA
"130","RT @SteveDavidMike2: @PositiveRomania @tompetty @axlrose @ArsenioHall @HarveyLevinTMZ @BrodyismeFriend @sighisoaraonlin @RomaniaWow @hm @TM…",FALSE,0,NA,2020-12-06 21:16:40,FALSE,NA,"1335694673378037760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SteveDavidMike2",7,TRUE,FALSE,NA,NA
"131","RT @HenockYebyo: Erik Prince masterminds #UAE's mercenary mission to Tigray, backing #AbiyAhmedAli &amp; #IsaiasAfeworki. #DonaldTrump administ…",FALSE,0,NA,2020-12-06 21:15:55,FALSE,NA,"1335694483950866442",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TigrayVoice",37,TRUE,FALSE,NA,NA
"132","U.S. President Donald Trump's personal lawyer, Rudy Giuliani, has tested positive for the novel coronavirus, Trump… https://t.co/6GoqUAJa3Y",FALSE,2,NA,2020-12-06 21:15:00,TRUE,NA,"1335694251619848193",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PeninsulaQatar",0,FALSE,FALSE,NA,NA
"133","Hillary Clinton. 🇺🇸🎨🌟 #hulu #joebiden #usa #popart #billclinton #donaldtrump #fineart #RudyGiuliani 
#politics… https://t.co/rZgoMX8HNM",FALSE,1,NA,2020-12-06 21:14:21,TRUE,NA,"1335694090646806538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timmurleyart",0,FALSE,FALSE,NA,NA
"134","RT @IMundebo: #Christmas in the #WhiteHouse is a very traditional thing.
#DonaldTrump and #Melania calling their lawyers in front of the fi…",FALSE,0,NA,2020-12-06 21:13:07,FALSE,NA,"1335693777831260160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NohriGreta",9,TRUE,FALSE,NA,NA
"135","RT @derekjames150: Wow, what a legacy! History will forever see #DonaldTrump as the President whose inaction on #Covid19 killed over half a…",FALSE,0,NA,2020-12-06 21:13:05,FALSE,NA,"1335693771938222080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gjmtweets",13,TRUE,FALSE,NA,NA
"136","RT @IMundebo: #Christmas in the #WhiteHouse is a very traditional thing.
#DonaldTrump and #Melania calling their lawyers in front of the fi…",FALSE,0,NA,2020-12-06 21:12:09,FALSE,NA,"1335693536767791105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","judgeyourself99",9,TRUE,FALSE,NA,NA
"137","""People don’t ask that question, but why was there the Civil War?"" -Donald Trump #POTUS #DonaldTrump #Trump #TrumpProtest",FALSE,0,NA,2020-12-06 21:12:06,FALSE,NA,"1335693520942878725",NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Quote Reader</a>","Donald_Trump_Q",0,FALSE,FALSE,NA,NA
